Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19,Col20,Col21,Col22,Col23,Col24,Col25,Col26,Col27,Col28,Col29,Col30,Col31,Col32,Col33,Col34,Col35,Col36,Col37,Col38,Col39,Col40,Col41,Col42,Col43,Col44,Col45,Col46,Col47,Col48,Col49,Col50,Col51,Col52,Col53,Col54,Col55,Col56,Col57,Col58,Col59,Col60,Col61,Col62,Col63,Col64,Col65,Col66,Col67,Col68,Col69,Col70,Col71,Col72,Col73,Col74,Col75,Col76,Col77,Col78,Col79,Col80,Col81,Col82,Col83,Col84,Col85,Col86,Col87,Col88,Col89,Col90,Col91,Col92,Col93,Col94,Col95,Col96,Col97,Col98,Col99,Col100,Col101,Col102,Col103,Col104,Col105,Col106,Col107,Col108,Col109,Col110,Col111,Col112,Col113,Col114,Col115,Col116,Col117,Col118,Col119,Col120
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9929135796385417,0.9889618870566249,0.9889618870566249,0.9889618870566248,0.9889618870566248,0.9889618870566248,0.9906922085870423,0.9930524137690765,0.9867578939248398,0.9867606417768822,1.0166785260479454,0.9941182748935263,0.9944905856846097,0.9987102095008411,0.9987509030349175,0.9987891172952064,0.9963484278903327,0.9980794372786167,0.9972009565061135,1.000202150175272,0.9958532550093251,0.9966837947791344,1.0071913213489152,1.0052863660414983,0.9811370552945575,0.9774968586861845,0.9743492919609983,0.9743492919609983,0.9560177775735166,0.9560177775735166,0.9620698993449762,0.9620698993449762,0.9620698993449762,0.9620698993449762,0.9620698993449762,0.9620698993449762,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9988541244109499,0.99885412441095,0.99885412441095,0.99885412441095,0.9929135796385417,0.9929135796385417,0.9929135796385417,0.9929135796385418,0.9929135796385417,0.9910529468841462,0.9824753244182031,1.0159932439102286,0.9875614783698876,1.0011403651663893,1.0011403651663893,1.0012239861222296,1.0066625461307848,1.0043001409395809,1.006258750384118,1.0075271892682478,1.011165670995148,1.0077054932828922,0.9822175563754931,1.005208365010012,1.005633999729228,1.0103301243441771,0.997988057123853,0.9816128496837156,0.972852283667101,0.972852283667101,0.972852283667101,0.972852283667101,0.972852283667101,0.972852283667101,0.972852283667101,0.9855166972072911,0.9855166972072911,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9946941772807113,0.9946941772807113,0.9946941772807113,0.9946941772807114,0.9946941772807114,0.9946941772807114,0.9993886226899562,0.9988541244109501,0.9988541244109499,0.99885412441095,0.9907912295810446,1.0034325743550716,1.005141419074858,0.9972703929995472,0.9972703929995472,0.9960135773225431,1.0040223999872433,0.9958591297025452,1.003589776001379,0.9991761312445355,1.0023622502754335,1.0004357628552945,0.9892625651806793,1.0076046436577797,1.0106139076908895,1.0123116062464972,1.0114429755507661,1.004809928066929,1.0003351446076523,1.0003351446076523,1.0003351446076523,1.0003351446076523,1.0003351446076523,1.0003351446076523,1.0003351446076523,1.0003351446076523,1.0003351446076523,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0106846071972464,1.0106846071972464,1.002019580408894,1.002019580408894,1.002019580408894,1.002019580408894,1.002019580408894,0.9969498918857399,0.991845237577082,0.991845237577082,1.0000002382214102,1.0042752068151295,1.0139176832562449,0.9972157791140008,0.9972157791140008,0.9891640641007274,0.9903239929292028,0.9890025534839513,0.9898348627014493,0.9833096915619162,0.9954383342755604,1.0089876840955099,0.9972847016180703,0.9954565277512305,1.007301530020737,1.0074813944702872,1.0060706007338738,0.9989719257804432,0.9989719257804432,0.9989719257804432,0.9990379915254195,0.9990379915254195,0.9990379915254195,0.9990379915254195,0.9990379915254195,0.9990379915254195,0.9990379915254195,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0014865355812392,1.0014865355812392,1.0014865355812392,1.0014865355812392,1.0106846071972464,1.0106846071972464,1.0106846071972464,1.0106846071972464,1.0106846071972464,1.0131387586489127,0.979759557393467,1.0073276160122053,1.0140324544040258,0.9963992900874719,0.9963992900874719,1.0065017052042118,1.0065611902530365,0.9965170669796773,1.0060312194600012,1.0075730425562903,0.9995422955829578,1.0092835768178219,0.9852507672084939,1.0106280265524807,0.9945746939614357,0.9938707361086914,0.9749518193449727,0.9844010387620695,0.9829510069134629,0.982951006913463,0.982951006913463,0.982951006913463,0.982951006913463,0.9829510069134629,0.9741616494062025,0.9741616494062025,0.9741616494062025,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9930795329660131,0.993079532966013,0.993079532966013,0.9930795329660131,0.993079532966013,0.9930795329660131,0.9987651805179552,0.998765180517955,0.9987651805179552,0.9960199752941814,0.985200669578961,0.9912805289473249,0.999204103575979,0.9974617479671896,0.9974617479671896,0.9955900039337323,1.00268177559466,0.9953932388895947,1.0021206769927238,0.9966856692067267,0.989393121433622,1.0145362452274456,0.987478079988126,1.003671921557014,0.9961837752702976,0.9885919783199555,0.9746510643746293,0.9712158968917185,0.9693644430171504,0.9693644430171504,0.9693644430171504,0.9693644430171504,0.9693644430171504,0.9693644430171504,0.9693644430171504,0.9693644430171504,0.9693644430171504,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9921254294001652,0.9921254294001652,0.985968661075561,0.985968661075561,0.985968661075561,0.985968661075561,0.985968661075561,0.9891126256595211,0.9922784566885045,0.9922784566885046,0.9753957532042948,0.988594155897681,0.9903283280576441,0.9820177642449126,0.9820177642449126,0.9781959073600308,0.9782571340808812,0.9821406867213593,0.9776412887165582,0.9798250650718046,0.9797064302642864,1.0100858807380046,0.9909221282291057,1.0149264376273694,0.9867054346008206,0.9890564383180573,0.9730865167083668,0.9690579085313558,0.9690579085313558,0.9690579085313558,0.9695822855005094,0.9695822855005094,0.9695822855005094,0.9695822855005094,0.9695822855005094,0.9695822855005094,0.9695822855005094,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0028754153135222,1.0028754153135222,1.002875415313522,1.002875415313522,1.002875415313522,0.9921254294001651,0.9921254294001651,0.9921254294001651,0.9921254294001652,0.9869773685847282,0.9942934505413417,0.9788340615238549,0.9843912639326503,0.9826283443437632,0.9826283443437632,0.9756152431738027,0.9756774429854551,0.9827536446735748,0.9750275226781113,0.975892375899583,0.978009317712718,0.9885342943179758,0.9856485864342147,1.0079988479377593,0.9951589138892825,0.9855913752842791,0.9847627609466181,0.9680856654181647,0.9692259296189223,0.9692259296189223,0.9692259296189223,0.9692259296189223,0.9692259296189223,0.9719910865620212,0.9719910865620212,0.9719910865620212,0.9719910865620212,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998585721324335,0.9939632920720718,0.9939632920720718,0.9939632920720718,0.9939632920720719,0.9939632920720719,0.9985655934305785,1.0030366084647877,1.0032206508693307,1.0032206508693307,0.9685034265655705,0.9804889305469034,0.9798646320051555,0.9852050296407957,0.9852050296407957,0.9909985249897225,0.9910793395657884,0.9910956813139411,0.986524231030621,0.9923926342270117,0.9814590862538985,1.0102160695308298,0.9855861616099533,0.9987333231510902,0.9877584486166329,0.9822317080047154,0.9813743671764765,0.9750770869781631,0.9731670900863955,0.9731670900863955,0.9731670900863955,0.9731670900863955,0.9731670900863955,0.9731670900863955,0.9731670900863955,0.9731670900863955,0.9731670900863955,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.015924928577549,1.015924928577549,1.015924928577549,0.9985857213243349,0.998585721324335,0.998585721324335,0.998585721324335,0.998585721324335,0.9931192395022315,0.9909988959400071,0.9697383453724594,0.9806390764642037,0.9816246088376728,1.0049105354542474,1.0049105354542474,0.996191679100352,0.9955988878867581,0.9956158575580738,0.9954807692089249,0.9954807692089249,1.0072392204539562,1.0191451262065885,0.997924539806837,1.0111119706651104,1.013731970044655,1.000816104419548,1.0076307714960504,0.9915575671148765,0.9915575671148765,0.9915575671148765,0.9894615889140778,0.9894615889140778,0.9894615889140778,0.9894615889140778,0.9894615889140778,0.9894615889140778,0.9894615889140778,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0166345368265122,1.0166345368265122,1.0166345368265122,1.0166345368265122,1.0166345368265122,1.0166345368265122,1.0186088697832982,1.015924928577549,1.015924928577549,1.0159249285775487,1.0123859435840252,0.976653312435823,0.9732623229780488,0.9751573847981699,1.0134418090681288,1.0134418090681288,1.015030949969295,1.0229740383243258,1.0229921999214389,1.0142666594749636,1.0142666594749636,1.0126254112384023,1.0118329240877892,0.9737060560940258,1.0082748301825872,1.016936660938702,1.0096381596591222,1.0231626926007045,1.011186937301209,1.0192267911867094,1.0192267911867094,1.0192267911867094,1.0192267911867094,1.028710260919962,1.028710260919962,1.028710260919962,1.028710260919962,1.028710260919962,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9867038865157063,0.9867038865157063,1.0009173459615779,1.0009173459615779,1.0009173459615779,1.0009173459615779,1.0009173459615779,1.0073193811975902,1.0138090244340734,1.0138090244340734,0.9925422559095656,0.9705852544766063,0.9704614680984057,0.9704614680984057,1.016920510948032,1.016920510948032,1.0248281147013742,1.0249166639410463,1.0249353543750217,1.0299778629916465,1.0180657060422895,1.0182937312145388,0.9954961118997676,0.9856125827114531,1.0055226307676421,1.0087213786765756,1.0115498824133395,1.0120446310006794,1.0099627218436735,1.0150387237951874,1.0150387237951874,1.0150387237951874,1.0150387237951874,1.0150387237951874,1.0150387237951874,1.0150387237951874,1.0150387237951874,1.0088039076295168,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9877558682789769,0.9877558682789768,0.9877558682789768,0.9877558682789768,0.9867038865157063,0.9867038865157062,0.9867038865157062,0.9867038865157063,0.9867038865157063,0.9887003998054179,1.0129280285232278,0.9689139927826949,0.9687571069955574,0.9693382581639984,1.021764944697054,1.021764944697054,1.013218051333258,1.0133069528952308,1.0133260917322784,1.0066931832769166,1.0066931832769166,1.019158771052695,1.0005027219643288,0.9841307123122598,0.9850141433111341,1.0014006648777347,1.003145480048041,1.010072890099527,1.0132618115738259,1.0132618115738259,1.0132618115738259,1.0060707746922866,1.0060707746922866,1.0060707746922866,1.0060707746922866,1.0060707746922866,1.0060707746922866,1.0060707746922866,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0016192012211618,1.0016192012211618,1.0016192012211618,1.0016192012211618,1.0016192012211618,1.0016192012211618,0.9967133013933036,0.989789531541189,0.989789531541189,0.9919047926969816,0.9857170196123863,0.9655783660721824,0.9676707509702795,0.9676707509702795,1.0165620984257517,1.0165620984257517,1.0251630705393149,1.0252549194910014,1.025274779271924,1.0324424934082046,1.0237818405966586,1.0335889622107892,0.9914261947652611,1.0053969918572356,0.9785204736052939,0.9999270448444544,1.0243305651373662,1.0056441813494819,1.006354441810506,1.0034119780532944,1.0034119780532944,1.0034119780532944,1.011781872397051,1.011781872397051,1.011781872397051,1.011781872397051,1.011781872397051,1.011781872397051,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.001168447988729,1.001168447988729,1.0011684479887293,1.0043531023074306,1.0043531023074306,1.0043531023074306,1.0043531023074306,1.0043531023074306,1.0130228659844254,1.0130228659844254,0.9646968409658343,0.9700330410762649,0.9703317826415536,0.9703317826415536,1.0191507242810678,1.0191507242810678,1.019644755882331,1.0197376276227819,1.019758365342097,1.011134283425782,1.012667554056971,1.0270860661498684,1.0042163528665367,1.0243185230970484,0.9928437345471224,1.0044314509571057,1.0238284841934517,0.992479744617278,1.016147035425031,1.0134308175642839,1.0166473924729473,1.0166473924729473,1.0166473924729473,1.0166473924729473,1.0166473924729473,1.0166473924729473,1.0149011930740737,1.0149011930740737,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0103050383002372,1.0103050383002372,1.0103050383002374,1.0103050383002374,1.0103050383002372,1.001168447988729,1.0011684479887293,1.0011684479887293,1.001168447988729,0.9990812710297998,1.0071734225680413,0.9685669508108138,0.9654872486003018,0.9674204990254928,1.0155727129749548,1.0155727129749548,1.0157106157347628,1.0156837608064728,1.0178653347468578,1.0173685930084269,1.0167175267956934,1.0222071059812858,1.018891576068283,1.0282644263901353,1.005977071835095,1.0060288615112027,1.020833896591039,1.013924712158456,1.0065396571305076,1.0065396571305076,1.0065396571305076,1.0065954288251717,1.0065954288251717,1.0065954288251717,1.0065954288251717,1.0065954288251717,1.0065954288251717,1.0065954288251717,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9948685323592308,1.0081174721038113,1.0081174721038113,1.0081174721038113,1.0081174721038113,1.0081174721038113,1.0117857800357952,1.012889327975191,1.0155823458650326,1.0155823458650326,1.0171048356420938,0.9894923783555936,0.96884733258777,0.96884733258777,1.0134932634900449,1.0134932634900449,1.0134932634900449,1.0134671508399515,1.0176463547935577,1.0169920407850639,1.0164502355437304,1.0100078420119911,0.9945717553597011,1.000481105357621,0.9921892130265632,1.0035937967650714,1.0003919151202008,1.006149108411019,0.9992885724962755,0.9974902493372706,0.9974902493372706,0.9974902493372707,0.9929011367803752,0.9929011367803752,0.9929011367803752,0.9929011367803752,0.9929011367803752,0.9929011367803752,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.991455997255317,0.991455997255317,0.991455997255317,0.9948685323592307,0.9948685323592308,0.9948685323592308,0.9948685323592308,0.9948685323592308,0.9988854495865804,1.0055189234841173,1.023104046815722,0.9918290630743772,0.9741397542550323,0.9741397542550323,1.016221950785277,1.016221950785277,1.0121205336082393,1.0121776513342589,1.0122390658227278,1.0075397128382093,1.0137744631116479,1.0153452116363562,1.0063314196158992,1.0090237822573798,0.9980350914475543,1.0011978316405064,1.0037730432247005,1.0012143521478183,0.9930577486170845,0.9957958896304225,0.9885403593587279,0.9885403593587279,0.9885403593587279,0.9885403593587279,0.9885403593587279,0.9936203897312812,0.9936203897312812,0.9936203897312812,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0040930664024248,1.0040930664024248,1.0040930664024248,1.0040930664024248,1.0040930664024248,1.0040930664024248,0.9933263948572464,0.9933263948572464,0.991455997255317,0.991455997255317,1.0015526310820513,1.0074746310138676,1.0056496964831898,1.003140801610169,1.0036557934213657,1.0201629056090415,1.0201629056090415,1.0201629056090418,1.0249408311820836,1.025021873129059,1.026302431117636,1.0236645551076267,1.02616701741582,1.0245689532491056,0.9999256323456434,1.016002859731719,1.0252775739894968,1.025541038056948,1.0254604531966167,1.0072140968082213,1.0072140968082213,1.0072140968082213,1.016869554068458,1.016869554068458,1.016869554068458,1.016869554068458,1.016869554068458,1.016869554068458,1.016869554068458,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9940257889725154,0.9940257889725154,1.0105806057363016,1.0105806057363016,1.0105806057363016,1.0105806057363016,1.0105806057363016,1.0105806057363016,1.0142766581211298,1.0142766581211298,1.0267295056374257,1.0334694440553276,1.02187013496573,1.02187013496573,1.02187013496573,1.0270357364892857,1.0270357364892857,1.0270357364892857,1.0273790892551389,1.0255344854829664,1.0268957766014446,1.024123515770605,1.019525000524707,1.0113069723366261,1.01042307342661,1.0149472066189094,1.0122464486449103,1.0060915379113622,1.0157128358566498,0.9964894441850783,1.02937557313494,1.02937557313494,1.018370039463663,1.018370039463663,1.018370039463663,1.018370039463663,1.018370039463663,1.018370039463663,1.018370039463663,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.975108141712681,0.975108141712681,0.975108141712681,0.975108141712681,0.9940257889725155,0.9940257889725155,0.9940257889725155,0.9940257889725155,0.9940257889725154,1.0014587207460122,1.0028462615428158,1.0246085141144068,1.0295152094347533,1.0310417434325339,1.0283399777209912,1.0219026086213057,1.012080931974241,1.012080931974241,1.0238874447402242,1.0185521820497585,1.0233869046142772,1.017043761933855,1.0164287333148772,1.0107004420882666,1.0002054844603752,1.0233220706021435,1.012804275206177,1.0016796967550368,1.020318990257461,1.0009066698791769,0.992527362331321,0.992527362331321,0.9997286012110521,0.9997286012110521,0.9997286012110521,0.9997286012110521,1.001615636254569,1.001615636254569,1.001615636254569,0.9958083284606652,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.965001668541433,0.965001668541433,0.965001668541433,0.965001668541433,0.9650016685414331,0.9650016685414331,0.9676093034127304,0.9726709375219897,0.9726709375219897,0.9726709375219897,0.9930791773390358,1.0425495486702432,1.032600649347186,1.0326006493471862,1.0323427891895278,0.9969945744922344,0.9969945744922344,0.9969945744922344,0.9950307166955328,0.9951123549010166,0.9971581161433896,0.9935849181791615,0.9872192737779735,0.9911005583020842,0.9863792893779192,1.0280412506862944,1.010378939767558,0.9956701995481768,1.0131738201869829,1.0124162401962002,1.0124162401962002,1.0124162401962002,1.0221311950479184,1.0221311950479184,1.0221311950479184,1.0221311950479184,1.0221311950479184,1.0221311950479184,1.0221311950479184,1.0221311950479186,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9766966186051631,0.9766966186051631,0.9766966186051631,0.9708156555609553,0.9708156555609553,0.9708156555609553,0.9708156555609552,0.9708156555609552,0.96575645265958,0.9608437628405991,1.0565673083959108,1.0370545197815266,1.0361296945982557,1.0361296945982557,1.0186401248613395,0.9821490580150413,0.9821490580150413,0.9821490580150413,0.9756346836026387,0.9725762740483269,0.9720127113611466,0.9741635378497433,0.9796801431533579,0.9940609062655745,0.9950199709488617,0.9964406749030479,1.0164461532853541,0.9873934164860133,1.0198142631251683,1.0106271194671135,1.0223199286426088,1.0120425322624986,1.0120425322624986,1.0120425322624986,1.0120425322624986,1.0120425322624986,1.0120425322624986,1.0120425322624986,1.0120425322624986,1.0120425322624986,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9639004565149054,0.9639004565149054,0.9639004565149055,0.9639004565149054,0.9639004565149054,0.9766966186051631,0.9766966186051631,0.9766966186051631,0.9766966186051629,0.9791926032908524,1.016777590818545,1.0440602334281959,1.0440602334281959,1.0406440772174568,1.0251600121904323,0.9732825067198547,0.9707122271856181,0.9707122271856181,0.971043137068993,0.9711245348494886,0.9703054949460385,0.9694698894137255,0.9903245202582395,0.9995312996177474,0.9938080569517138,0.989198157449481,0.9949468277596466,1.0022768429768756,0.999219091977549,0.9958407554042032,1.008546262977717,1.008546262977717,1.005824289469979,1.005824289469979,1.005824289469979,1.002321248525189,1.002321248525189,1.002321248525189,1.002321248525189,1.002321248525189,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9982142292634008,0.9685477334839019,0.9685477334839019,0.9685477334839019,0.9685477334839019,0.9685477334839019,0.9623582192800272,0.960040839974245,0.9600408399742449,0.9563211808992615,1.0149212118159947,1.0445788131218343,1.048356382829481,1.048356382829481,1.011259275509917,0.968184118039038,0.968184118039038,0.968184118039038,0.9721562422359253,0.9722382052145733,0.9683473271258408,0.9705257245859329,0.9957678968391852,1.005437534849316,0.9743173115544719,0.9968592001799095,0.9925749792799841,1.0134766226760716,1.0301737085962046,0.9991961151943335,0.9991961151943335,0.9991961151943335,0.9992233946763761,0.9992233946763761,0.9992233946763761,0.9992233946763761,0.9992233946763761,0.9992233946763761,0.9992233946763761,1.012024368309023,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.012539174028463,1.012539174028463,1.012539174028463,0.9982142292634006,0.9982142292634006,0.9982142292634006,0.9982142292634008,0.9982142292634008,0.9900832078928924,0.9964427088456799,1.0210022465992674,1.043174393006278,1.0440174985912267,1.0462016762126545,1.0042656831512966,0.9673769599186695,0.9673769599186695,0.9673769599186695,0.9640457361525607,0.9641427805742426,0.9641687436160373,0.9637624661692085,0.9897550798846015,1.018623089251345,1.0252025997512995,1.0275473892341611,1.0075931242184037,1.0138667289621992,1.0122870311656502,1.0281934798014096,1.0088044525081055,1.0088044525081055,1.0088044525081055,1.0088044525081055,1.0088044525081055,1.0088044525081055,1.0088044525081055,1.0088044525081055,1.0088044525081055,1.0088044525081055,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9982390272311656,0.9982390272311656,0.9982390272311656,0.9982390272311656,0.9982390272311656,1.0114283398821755,1.0114283398821753,1.012539174028463,1.012539174028463,1.0126591302463088,1.0079580977724472,1.0345583215191783,1.0411180319848643,1.0408032199814432,1.0003612640917567,0.9708209574413229,0.9761645298641257,0.9761645298641257,0.9694853563700825,0.9695830253048318,0.9696095092036972,0.9745060946641015,0.9793673194043524,1.0105304943707452,1.0118012892449715,1.0327016284086126,1.0244644083312038,1.006148552495771,1.0285294504011275,1.0270763014350897,1.026060958549499,1.026060958549499,1.026060958549499,1.0242017196502065,1.0325044191242327,1.0325044191242327,1.0325044191242327,1.0325044191242327,1.0325044191242327,1.0325044191242327,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0020574805586628,1.0020574805586628,0.9943626756218207,0.9943626756218207,0.9943626756218207,0.9943626756218207,0.9943626756218207,0.9943626756218207,0.9906006373767866,0.987002740170519,0.9994236925664465,1.014631708899752,1.0337186510347816,1.033003496447491,1.033003496447491,1.0141842514861892,0.9941704695497963,0.9941704695497963,0.9941704695497963,0.9897321205483139,1.0010071993704974,1.001035476484184,0.9878363551823557,0.9878363551823558,0.9966928919100699,0.9757795126262123,1.0093491147112377,1.0251427304477476,1.0069334409374935,1.008262231758159,1.026194096015926,1.0258005969452109,1.0258005969452109,1.0235333627512224,1.0235333627512224,1.0235333627512224,1.0235333627512224,1.0235333627512224,1.0235333627512224,0.9929825649716748,0.9929825649716748,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9975689320498875,0.9975689320498875,0.9975689320498875,0.9975689320498875,0.9975689320498875,1.0020574805586628,1.0020574805586628,1.0020574805586628,1.0020574805586628,1.0025968481168899,1.0008259979097223,1.0136350036057675,1.0173144657574436,1.0296861132019985,1.0186999769831464,1.0149587180345225,1.0084955815051675,1.0084955815051675,1.0084955815051675,1.0197280742447965,1.019830338378945,1.0198589811786238,1.010137375200228,1.0175557765149694,0.9891958971154603,0.9809926515333971,0.9789133082780851,0.9860274098842419,0.9884824263101669,0.9959788087060546,0.9770752245751559,0.9808927270591455,0.9808927270591455,0.9808927270591455,0.9808927270591455,0.9808927270591455,0.9808927270591455,0.9808927270591455,0.9808927270591455,0.9808927270591455,0.9808927270591455,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0044674968864618,0.9971316055657714,0.9971316055657714,0.9971316055657714,0.9971316055657714,0.9971316055657714,0.9953161482164614,0.9955400314370262,0.9955400314370262,0.9955400314370261,1.0198355319964265,0.994157663586349,1.006877540813772,1.006877540813772,1.0069546853603786,1.0285494832046396,1.0296801555485398,1.0296801555485398,1.0296801555485398,1.0296222806678745,1.0297255245669126,1.0297553463092606,1.0297588150252448,1.0297588150252448,0.9902554013734078,0.9950501880024958,0.9773131414473363,0.9755542556978474,0.9846286432115783,0.9790466683433117,0.9738255293566862,0.976676113118218,0.976676113118218,0.976676113118218,0.9745636196912364,0.9745636196912364,0.9745636196912364,0.9745636196912364,0.9745636196912364,0.9745636196912364,0.9745636196912364,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0010252613280928,1.0010252613280928,1.0010252613280928,1.0044674968864618,1.0044674968864618,1.0044674968864618,1.0044674968864618,1.0044674968864618,1.0028787853067118,1.0014596818819725,0.9827513487622719,0.9899048630654111,0.997789098602356,0.9986975464836065,0.9986975464836065,1.0193545529308659,1.0193545529308659,1.0193545529308659,1.019354552930866,1.019470574621593,1.0195718017503697,1.019601757180109,1.0259764537650085,1.0298669227007986,0.9981450283110439,1.001952268340708,0.9893414272103768,1.0009431990479154,0.9887182247288344,1.0129088642297872,0.9804176820339616,0.9723194746916207,0.9723194746916207,0.9764005129215924,0.9764005129215924,0.9764005129215924,0.9764005129215924,0.9764005129215924,0.9828412075987476,0.9828412075987476,0.9828412075987476,,,,,,,,,,,,,,,,,,,
